unique ID,coll code,Collection,Media
7600,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7601,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper"
7602,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper"
7603,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper"
7604,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7605,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7606,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7607,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7608,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",paint on paper
7609,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7610,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7611,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7612,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7613,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7614,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7615,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7616,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7617,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7618,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7619,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7620,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7621,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7622,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil, ink on paper"
7623,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7624,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7625,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7626,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on linen
7627,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7628,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7629,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7630,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7631,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7632,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7633,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7634,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7635,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7636,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7637,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink on linen
linens"
7638,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper
watercolors/pastels"
7639,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink on paper
watercolors/pastels"
7640,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7641,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7642,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",watercolor on paper
7643,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7644,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7645,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7646,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7647,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, pencil on paper"
7648,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",ink on paper
7649,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7650,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor on paper
watercolors/pastels
paper"
7651,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7652,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7653,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7654,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","prints 
boards
prints (ex. bluelines)"
7655,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","prints 
boards
prints (ex. bluelines)"
7656,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","prints 
boards
prints (ex. bluelines)"
7657,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","prints 
prints (ex. bluelines)
boards"
7658,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink, pencil on paper"
7659,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink, pencil on paper
paper"
7660,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","charcoal on paper
paper
charcoals"
7661,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","watercolor, ink, pencil on paper
paper
watercolors/pastels"
7662,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","ink, pencil on paper"
7663,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",charcoal on paper
7664,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7665,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7666,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7667,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7668,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","pencil on paper
paper"
7669,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7670,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7671,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7672,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
7673,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",pencil on paper
