unique ID,coll code,Collection,Set type
7306,UT,University of Texas Buildings collection,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural"
7307,UT,University of Texas Buildings collection,architectural/measured
7308,UT,University of Texas Buildings collection,architectural/measured
7309,UT,University of Texas Buildings collection,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural"
7310,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
7311,UT,University of Texas Buildings collection,architectural/measured
7312,UT,University of Texas Buildings collection,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural"
7313,UT,University of Texas Buildings collection,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural"
7314,UT,University of Texas Buildings collection,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural"
7315,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC"
7316,UT,University of Texas Buildings collection,"architectural/measured
structural
site/landscape "
7317,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
7318,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
7319,UT,University of Texas Buildings collection,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural"
7320,UT,University of Texas Buildings collection,architectural/measured
7321,UT,University of Texas Buildings collection,architectural/measured
7322,UT,University of Texas Buildings collection,architectural/measured
7323,UT,University of Texas Buildings collection,"architectural/measured
presentation"
7324,UT,University of Texas Buildings collection,architectural/measured
7325,UT,University of Texas Buildings collection,architectural/measured
7326,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
7327,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
architectural/measured"
7328,UT,University of Texas Buildings collection,site/landscape 
7329,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
7330,UT,University of Texas Buildings collection,site/landscape 
7331,UT,University of Texas Buildings collection,architectural/measured
7332,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
7333,UT,University of Texas Buildings collection,architectural/measured
7334,UT,University of Texas Buildings collection,site/landscape 
7335,UT,University of Texas Buildings collection,"architectural/measured
structural"
7336,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape "
7337,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
structural"
7338,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
7339,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
7340,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
7341,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
includes interiors"
7342,UT,University of Texas Buildings collection,site/landscape 
7343,UT,University of Texas Buildings collection,"site/landscape 
architectural/measured"
7344,UT,University of Texas Buildings collection,"site/landscape 
architectural/measured"
7345,UT,University of Texas Buildings collection,"site/landscape 
architectural/measured"
7346,UT,University of Texas Buildings collection,"architectural/measured
structural"
7347,UT,University of Texas Buildings collection,"architectural/measured
structural"
7348,UT,University of Texas Buildings collection,architectural/measured
7349,UT,University of Texas Buildings collection,"architectural/measured
electrical
site/landscape 
structural"
7350,UT,University of Texas Buildings collection,"architectural/measured
structural"
7351,UT,University of Texas Buildings collection,architectural/measured
7352,UT,University of Texas Buildings collection,architectural/measured
7353,UT,University of Texas Buildings collection,architectural/measured
7354,UT,University of Texas Buildings collection,architectural/measured
7355,UT,University of Texas Buildings collection,architectural/measured
7356,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
7357,UT,University of Texas Buildings collection,site/landscape 
7358,UT,University of Texas Buildings collection,site/landscape 
7359,UT,University of Texas Buildings collection,architectural/measured
7360,UT,University of Texas Buildings collection,site/landscape 
7361,UT,University of Texas Buildings collection,"site/landscape 
architectural/measured"
7362,UT,University of Texas Buildings collection,architectural/measured
7363,UT,University of Texas Buildings collection,architectural/measured
8080,UT,University of Texas Buildings collection,architectural/measured
8081,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
8380,UT,University of Texas Buildings collection,architectural/measured
8381,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC"
8382,UT,University of Texas Buildings collection,architectural/measured
8383,UT,University of Texas Buildings collection,"architectural/measured
structural"
8384,UT,University of Texas Buildings collection,architectural/measured
8385,UT,University of Texas Buildings collection,"architectural/measured
structural"
8386,UT,University of Texas Buildings collection,architectural/measured
8387,UT,University of Texas Buildings collection,architectural/measured
8388,UT,University of Texas Buildings collection,architectural/measured
8389,UT,University of Texas Buildings collection,architectural/measured
8390,UT,University of Texas Buildings collection,architectural/measured
8391,UT,University of Texas Buildings collection,architectural/measured
8392,UT,University of Texas Buildings collection,site/landscape 
8393,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
includes interiors"
8394,UT,University of Texas Buildings collection,other (see notes)
8395,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
includes interiors"
8396,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
8397,UT,University of Texas Buildings collection,architectural/measured
8398,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
8399,UT,University of Texas Buildings collection,architectural/measured
8400,UT,University of Texas Buildings collection,architectural/measured
8401,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
8402,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
preliminary"
8403,UT,University of Texas Buildings collection,architectural/measured
8494,UT,University of Texas Buildings collection,architectural/measured
8495,UT,University of Texas Buildings collection,architectural/measured
8496,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
8497,UT,University of Texas Buildings collection,architectural/measured
8498,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
8501,UT,University of Texas Buildings collection,architectural/measured
8765,UT,University of Texas Buildings collection,presentation
10077,UT,University of Texas Buildings collection,site/landscape 
10078,UT,University of Texas Buildings collection,site/landscape 
10079,UT,University of Texas Buildings collection,architectural/measured
10080,UT,University of Texas Buildings collection,architectural/measured
10081,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
includes interiors"
10082,UT,University of Texas Buildings collection,"architectural/measured
structural
includes interiors"
10083,UT,University of Texas Buildings collection,architectural/measured
10084,UT,University of Texas Buildings collection,architectural/measured
10085,UT,University of Texas Buildings collection,architectural/measured
10086,UT,University of Texas Buildings collection,architectural/measured
10087,UT,University of Texas Buildings collection,architectural/measured
10088,UT,University of Texas Buildings collection,"structural
site/landscape "
10089,UT,University of Texas Buildings collection,"architectural/measured
structural"
10090,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape 
includes interiors"
10091,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
includes interiors"
10099,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
includes interiors"
10100,UT,University of Texas Buildings collection,architectural/measured
10124,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
includes interiors
industrial design/furniture
other (see notes)"
10125,UT,University of Texas Buildings collection,architectural/measured
10156,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
includes interiors
industrial design/furniture"
10157,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
includes interiors"
10159,UT,University of Texas Buildings collection,
10160,UT,University of Texas Buildings collection,
10186,UT,University of Texas Buildings collection,"architectural/measured
structural"
10205,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
10206,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
structural
other (see notes)"
10211,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
10212,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
10213,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
10237,UT,University of Texas Buildings collection,other (see notes)
10448,UT,University of Texas Buildings collection,"architectural/measured
structural
includes interiors"
10451,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
preliminary"
10453,UT,University of Texas Buildings collection,presentation
10454,UT,University of Texas Buildings collection,site/landscape 
10455,UT,University of Texas Buildings collection,"presentation
architectural/measured
design/studies and sketches"
10457,UT,University of Texas Buildings collection,architectural/measured
11738,UT,University of Texas Buildings collection,architectural/measured
11739,UT,University of Texas Buildings collection,"architectural/measured
electrical"
11740,UT,University of Texas Buildings collection,
11763,UT,University of Texas Buildings collection,structural
11764,UT,University of Texas Buildings collection,"structural
architectural/measured"
11779,UT,University of Texas Buildings collection,architectural/measured
11886,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
11985,UT,University of Texas Buildings collection,architectural/measured
11986,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
11987,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
architectural/measured"
11988,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
architectural/measured
electrical"
11989,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
architectural/measured
electrical"
11990,UT,University of Texas Buildings collection,architectural/measured
11991,UT,University of Texas Buildings collection,architectural/measured
11992,UT,University of Texas Buildings collection,architectural/measured
11993,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
11994,UT,University of Texas Buildings collection,architectural/measured
11995,UT,University of Texas Buildings collection,architectural/measured
11996,UT,University of Texas Buildings collection,architectural/measured
11997,UT,University of Texas Buildings collection,architectural/measured
11998,UT,University of Texas Buildings collection,architectural/measured
11999,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
site/landscape "
13615,UT,University of Texas Buildings collection,design/studies and sketches
13638,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
13639,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
structural
site/landscape "
13640,UT,University of Texas Buildings collection,other (see notes)
13641,UT,University of Texas Buildings collection,other (see notes)
13642,UT,University of Texas Buildings collection,other (see notes)
13643,UT,University of Texas Buildings collection,other (see notes)
13644,UT,University of Texas Buildings collection,other (see notes)
13645,UT,University of Texas Buildings collection,architectural/measured
13646,UT,University of Texas Buildings collection,
13652,UT,University of Texas Buildings collection,architectural/measured
13653,UT,University of Texas Buildings collection,architectural/measured
13654,UT,University of Texas Buildings collection,architectural/measured
13655,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
13656,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
13662,UT,University of Texas Buildings collection,
13670,UT,University of Texas Buildings collection,architectural/measured
13956,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
13957,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
13959,UT,University of Texas Buildings collection,architectural/measured
13960,UT,University of Texas Buildings collection,architectural/measured
13961,UT,University of Texas Buildings collection,architectural/measured
13962,UT,University of Texas Buildings collection,architectural/measured
13964,UT,University of Texas Buildings collection,architectural/measured
14097,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
presentation"
14098,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
14106,UT,University of Texas Buildings collection,architectural/measured
14156,UT,University of Texas Buildings collection,architectural/measured
14299,UT,University of Texas Buildings collection,site/landscape 
14309,UT,University of Texas Buildings collection,site/landscape 
14310,UT,University of Texas Buildings collection,site/landscape 
14311,UT,University of Texas Buildings collection,site/landscape 
14312,UT,University of Texas Buildings collection,site/landscape 
14313,UT,University of Texas Buildings collection,other (see notes)
14314,UT,University of Texas Buildings collection,"architectural/measured
other (see notes)"
14315,UT,University of Texas Buildings collection,architectural/measured
14316,UT,University of Texas Buildings collection,architectural/measured
14317,UT,University of Texas Buildings collection,site/landscape 
14336,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14337,UT,University of Texas Buildings collection,"includes interiors
presentation"
14338,UT,University of Texas Buildings collection,architectural/measured
14339,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
14340,UT,University of Texas Buildings collection,design/studies and sketches
14341,UT,University of Texas Buildings collection,architectural/measured
14342,UT,University of Texas Buildings collection,architectural/measured
14343,UT,University of Texas Buildings collection,architectural/measured
14344,UT,University of Texas Buildings collection,architectural/measured
14345,UT,University of Texas Buildings collection,architectural/measured
14346,UT,University of Texas Buildings collection,architectural/measured
14348,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
other (see notes)
site/landscape "
14459,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
14460,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14679,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14680,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
includes interiors"
14681,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
site/landscape "
14722,UT,University of Texas Buildings collection,architectural/measured
14723,UT,University of Texas Buildings collection,"other (see notes)
architectural/measured
industrial design/furniture
design/studies and sketches"
14724,UT,University of Texas Buildings collection,architectural/measured
14725,UT,University of Texas Buildings collection,electrical
14726,UT,University of Texas Buildings collection,architectural/measured
14727,UT,University of Texas Buildings collection,architectural/measured
14728,UT,University of Texas Buildings collection,architectural/measured
14729,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
electrical"
14730,UT,University of Texas Buildings collection,architectural/measured
14731,UT,University of Texas Buildings collection,architectural/measured
14732,UT,University of Texas Buildings collection,architectural/measured
14733,UT,University of Texas Buildings collection,architectural/measured
14734,UT,University of Texas Buildings collection,preliminary
14735,UT,University of Texas Buildings collection,design/studies and sketches
14736,UT,University of Texas Buildings collection,design/studies and sketches
14737,UT,University of Texas Buildings collection,design/studies and sketches
14738,UT,University of Texas Buildings collection,architectural/measured
14739,UT,University of Texas Buildings collection,other (see notes)
14740,UT,University of Texas Buildings collection,architectural/measured
14741,UT,University of Texas Buildings collection,architectural/measured
14742,UT,University of Texas Buildings collection,industrial design/furniture
14743,UT,University of Texas Buildings collection,industrial design/furniture
14744,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14745,UT,University of Texas Buildings collection,architectural/measured
14746,UT,University of Texas Buildings collection,architectural/measured
14747,UT,University of Texas Buildings collection,architectural/measured
14748,UT,University of Texas Buildings collection,architectural/measured
14749,UT,University of Texas Buildings collection,"architectural/measured
preliminary"
14750,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
14751,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
includes interiors"
14752,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches
includes interiors
preliminary"
14753,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
includes interiors"
14754,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
electrical"
14755,UT,University of Texas Buildings collection,"architectural/measured
electrical"
14756,UT,University of Texas Buildings collection,architectural/measured
14757,UT,University of Texas Buildings collection,architectural/measured
14758,UT,University of Texas Buildings collection,architectural/measured
14759,UT,University of Texas Buildings collection,preliminary
14760,UT,University of Texas Buildings collection,architectural/measured
14761,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14762,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14763,UT,University of Texas Buildings collection,"architectural/measured
electrical"
14764,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
includes interiors"
14765,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors
preliminary"
14766,UT,University of Texas Buildings collection,"design/studies and sketches
preliminary"
14767,UT,University of Texas Buildings collection,site/landscape 
14768,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
site/landscape "
14769,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14770,UT,University of Texas Buildings collection,industrial design/furniture
14771,UT,University of Texas Buildings collection,electrical
14772,UT,University of Texas Buildings collection,electrical
14773,UT,University of Texas Buildings collection,industrial design/furniture
14774,UT,University of Texas Buildings collection,includes interiors
14775,UT,University of Texas Buildings collection,"includes interiors
preliminary"
14776,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14777,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14778,UT,University of Texas Buildings collection,"electrical
preliminary"
14779,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14780,UT,University of Texas Buildings collection,architectural/measured
14781,UT,University of Texas Buildings collection,"includes interiors
preliminary"
14782,UT,University of Texas Buildings collection,preliminary
14783,UT,University of Texas Buildings collection,"architectural/measured
electrical"
14784,UT,University of Texas Buildings collection,site/landscape 
14785,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
14786,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
14787,UT,University of Texas Buildings collection,architectural/measured
14788,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
14789,UT,University of Texas Buildings collection,site/landscape 
14790,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
14791,UT,University of Texas Buildings collection,electrical
14792,UT,University of Texas Buildings collection,architectural/measured
14793,UT,University of Texas Buildings collection,includes interiors
14794,UT,University of Texas Buildings collection,architectural/measured
14795,UT,University of Texas Buildings collection,includes interiors
14796,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14797,UT,University of Texas Buildings collection,structural
14798,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
14799,UT,University of Texas Buildings collection,"design/studies and sketches
includes interiors"
14800,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
design/studies and sketches"
14801,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
14802,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors"
14803,UT,University of Texas Buildings collection,"design/studies and sketches
includes interiors"
14804,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
14805,UT,University of Texas Buildings collection,industrial design/furniture
14806,UT,University of Texas Buildings collection,architectural/measured
14807,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14808,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors"
14809,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14810,UT,University of Texas Buildings collection,"electrical
includes interiors
industrial design/furniture"
14811,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
includes interiors"
14812,UT,University of Texas Buildings collection,architectural/measured
14813,UT,University of Texas Buildings collection,architectural/measured
14814,UT,University of Texas Buildings collection,presentation
14815,UT,University of Texas Buildings collection,architectural/measured
14816,UT,University of Texas Buildings collection,architectural/measured
14817,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14818,UT,University of Texas Buildings collection,architectural/measured
14819,UT,University of Texas Buildings collection,architectural/measured
14820,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14821,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14822,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14823,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14824,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14825,UT,University of Texas Buildings collection,structural
14826,UT,University of Texas Buildings collection,structural
14827,UT,University of Texas Buildings collection,industrial design/furniture
14828,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
includes interiors"
14829,UT,University of Texas Buildings collection,architectural/measured
14830,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
includes interiors
structural"
14831,UT,University of Texas Buildings collection,architectural/measured
14832,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
14833,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
preliminary"
14834,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
architectural/measured
structural
electrical
site/landscape 
includes interiors"
14835,UT,University of Texas Buildings collection,architectural/measured
14836,UT,University of Texas Buildings collection,"architectural/measured
preliminary"
14837,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
preliminary"
14838,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
14839,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14840,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14841,UT,University of Texas Buildings collection,"electrical
site/landscape "
14842,UT,University of Texas Buildings collection,site/landscape 
14843,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
preliminary"
14844,UT,University of Texas Buildings collection,architectural/measured
14845,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
preliminary"
14846,UT,University of Texas Buildings collection,architectural/measured
14847,UT,University of Texas Buildings collection,"electrical
includes interiors"
14848,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
preliminary"
14849,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
14850,UT,University of Texas Buildings collection,"architectural/measured
structural"
14851,UT,University of Texas Buildings collection,architectural/measured
14852,UT,University of Texas Buildings collection,architectural/measured
14853,UT,University of Texas Buildings collection,architectural/measured
14854,UT,University of Texas Buildings collection,architectural/measured
14855,UT,University of Texas Buildings collection,includes interiors
14856,UT,University of Texas Buildings collection,site/landscape 
14857,UT,University of Texas Buildings collection,architectural/measured
14858,UT,University of Texas Buildings collection,industrial design/furniture
14859,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
14860,UT,University of Texas Buildings collection,architectural/measured
14861,UT,University of Texas Buildings collection,site/landscape 
14862,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
14863,UT,University of Texas Buildings collection,site/landscape 
14864,UT,University of Texas Buildings collection,"architectural/measured
design/studies and sketches"
14865,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
includes interiors"
14866,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
15105,UT,University of Texas Buildings collection,architectural/measured
15106,UT,University of Texas Buildings collection,architectural/measured
15107,UT,University of Texas Buildings collection,architectural/measured
15108,UT,University of Texas Buildings collection,architectural/measured
15109,UT,University of Texas Buildings collection,architectural/measured
15296,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors"
15297,UT,University of Texas Buildings collection,architectural/measured
15298,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
industrial design/furniture"
15299,UT,University of Texas Buildings collection,"structural
mechanical/plumbing/HVAC
architectural/measured
includes interiors"
15300,UT,University of Texas Buildings collection,architectural/measured
15301,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
15302,UT,University of Texas Buildings collection,architectural/measured
15303,UT,University of Texas Buildings collection,structural
15304,UT,University of Texas Buildings collection,structural
15305,UT,University of Texas Buildings collection,architectural/measured
15306,UT,University of Texas Buildings collection,"structural
electrical"
15307,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
design/studies and sketches
includes interiors
preliminary"
15308,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
includes interiors
industrial design/furniture"
15309,UT,University of Texas Buildings collection,"architectural/measured
preliminary"
15310,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical"
15311,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC"
15312,UT,University of Texas Buildings collection,industrial design/furniture
15313,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
15314,UT,University of Texas Buildings collection,architectural/measured
15315,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
15316,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
15317,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15318,UT,University of Texas Buildings collection,architectural/measured
15319,UT,University of Texas Buildings collection,architectural/measured
15320,UT,University of Texas Buildings collection,architectural/measured
15321,UT,University of Texas Buildings collection,architectural/measured
15322,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15323,UT,University of Texas Buildings collection,"architectural/measured
structural
site/landscape "
15324,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15325,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15326,UT,University of Texas Buildings collection,other (see notes)
15327,UT,University of Texas Buildings collection,architectural/measured
15328,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15329,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
includes interiors
industrial design/furniture"
15330,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15331,UT,University of Texas Buildings collection,architectural/measured
15332,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15333,UT,University of Texas Buildings collection,"architectural/measured
structural
includes interiors
industrial design/furniture"
15334,UT,University of Texas Buildings collection,"architectural/measured
structural
electrical"
15335,UT,University of Texas Buildings collection,"includes interiors
industrial design/furniture"
15336,UT,University of Texas Buildings collection,architectural/measured
15337,UT,University of Texas Buildings collection,architectural/measured
15338,UT,University of Texas Buildings collection,architectural/measured
15339,UT,University of Texas Buildings collection,architectural/measured
15340,UT,University of Texas Buildings collection,industrial design/furniture
15341,UT,University of Texas Buildings collection,architectural/measured
15342,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape 
electrical"
15343,UT,University of Texas Buildings collection,site/landscape 
15344,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
site/landscape "
15345,UT,University of Texas Buildings collection,"architectural/measured
structural"
15346,UT,University of Texas Buildings collection,site/landscape 
15347,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
15348,UT,University of Texas Buildings collection,site/landscape 
15349,UT,University of Texas Buildings collection,site/landscape 
15350,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
15351,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
industrial design/furniture"
15352,UT,University of Texas Buildings collection,site/landscape 
15353,UT,University of Texas Buildings collection,"mechanical/plumbing/HVAC
site/landscape "
15354,UT,University of Texas Buildings collection,architectural/measured
15355,UT,University of Texas Buildings collection,"architectural/measured
preliminary"
15356,UT,University of Texas Buildings collection,site/landscape 
15357,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
includes interiors
industrial design/furniture"
15358,UT,University of Texas Buildings collection,industrial design/furniture
15359,UT,University of Texas Buildings collection,design/studies and sketches
15360,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
industrial design/furniture"
15361,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
15362,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
15363,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15364,UT,University of Texas Buildings collection,"includes interiors
industrial design/furniture"
15365,UT,University of Texas Buildings collection,"architectural/measured
preliminary"
15366,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
15367,UT,University of Texas Buildings collection,site/landscape 
15368,UT,University of Texas Buildings collection,architectural/measured
15369,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC"
15370,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape "
15371,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
industrial design/furniture"
15372,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
site/landscape "
15373,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
includes interiors
industrial design/furniture"
