unique ID,coll code,Collection,Set type,Set type[1],Set type[2],Set type[3],Set type[4],Set type[5],Set type[6],Set type[7],Set type[8],Set type[9],Set type[10],Set type[11],Set type[12],Set type[13],Set type[14],Set type[15],Set type[16],Set type[17],Set type[18],Set type_src[1],Set type_src[2],Set type_src[3],Set type_src[4],Set type_src[5],Set type_src[6],Set type_src[7],Set type_src[8],Set type_src[9],Set type_src[10],Set type_src[11],Set type_src[12],Set type_src[13],Set type_src[14],Set type_src[15],Set type_src[16],Set type_src[17],Set type_src[18],Set type[1][flag],Set type[2][flag],Set type[3][flag],Set type[4][flag],Set type[5][flag],Set type[6][flag],Set type[7][flag],Set type[8][flag],Set type[9][flag],Set type[10][flag],Set type[11][flag],Set type[12][flag],Set type[13][flag],Set type[14][flag],Set type[15][flag],Set type[16][flag],Set type[17][flag],Set type[18][flag]
359,CWM,The Charles W. Moore Archives,"design
undetermined
design/studies&sketches
working:constr.&details",design drawings,undetermined,design drawings,studies,sketches,working drawings,construction drawings,detail drawings (drawings),,,,,,,,,,,aat,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,
360,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
361,CWM,The Charles W. Moore Archives,"architectural
working:constr.&details
architectural/measured",architectural drawings (visual works),working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
362,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,CWM,The Charles W. Moore Archives,"working:constr.&details
design/studies&sketches
undetermined",working drawings,construction drawings,detail drawings (drawings),design drawings,studies,sketches,undetermined,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,
365,CWM,The Charles W. Moore Archives,"architectural
architectural/measured
site/landscape 
design/studies&sketches",architectural drawings (visual works),architectural drawings (visual works),measured drawings,site plans,landscape,design drawings,studies,sketches,,,,,,,,,,,aat,aat,aat,aat,local,aat,aat,aat,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
366,CWM,The Charles W. Moore Archives,"architectural/measured
site/landscape 
design/studies and sketches",architectural drawings (visual works),measured drawings,site plans,landscape,design drawings,studies,sketches,,,,,,,,,,,,aat,aat,aat,local,aat,aat,aat,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
367,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,CWM,The Charles W. Moore Archives,"design
architectural
includes interiors
architectural/measured",design drawings,architectural drawings (visual works),interior views,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
369,CWM,The Charles W. Moore Archives,"design/studies&sketches
working:constr.&details
architectural/measured",design drawings,studies,sketches,working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,,,,aat,aat,aat,aat,aat,aat,aat,aat,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
370,CWM,The Charles W. Moore Archives,"landscape 
design
site/landscape 
design/studies&sketches",landscape,design drawings,site plans,landscape,design drawings,studies,sketches,,,,,,,,,,,,local,aat,aat,local,aat,aat,aat,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
371,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,CWM,The Charles W. Moore Archives,"architectural
architectural/measured",architectural drawings (visual works),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
375,CWM,The Charles W. Moore Archives,"architectural/measured
design/studies&sketches",architectural drawings (visual works),measured drawings,design drawings,studies,sketches,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
376,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
377,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,CWM,The Charles W. Moore Archives,"architectural/measured
structural",architectural drawings (visual works),measured drawings,structural drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
379,CWM,The Charles W. Moore Archives,"electrical
site/landscape 
presentation
architectural/measured
structural",electrical plans,site plans,landscape,presentation drawings (proposals),architectural drawings (visual works),measured drawings,structural drawings,,,,,,,,,,,,aat,aat,local,aat,aat,aat,aat,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
380,CWM,The Charles W. Moore Archives,"architectural/measured
site/landscape ",architectural drawings (visual works),measured drawings,site plans,landscape,,,,,,,,,,,,,,,aat,aat,aat,local,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
381,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,CWM,The Charles W. Moore Archives,"sketches/studies
architectural
design/studies&sketches
working:constr.&details
architectural/measured",sketches,studies,architectural drawings (visual works),design drawings,studies,sketches,working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,aat,aat,aat,aat,aat,aat,aat,aat,aat,aat,aat,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
384,CWM,The Charles W. Moore Archives,"architectural
working:constr.&details
architectural/measured",architectural drawings (visual works),working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
385,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,CWM,The Charles W. Moore Archives,"architectural/measured
site/landscape ",architectural drawings (visual works),measured drawings,site plans,landscape,,,,,,,,,,,,,,,aat,aat,aat,local,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
388,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,CWM,The Charles W. Moore Archives,"architectural/measured
working:constr.&details",architectural drawings (visual works),measured drawings,working drawings,construction drawings,detail drawings (drawings),,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
393,CWM,The Charles W. Moore Archives,"structural
architectural/measured",structural drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
394,CWM,The Charles W. Moore Archives,"working:constr.&details
design/studies&sketches
architectural/measured
structural",working drawings,construction drawings,detail drawings (drawings),design drawings,studies,sketches,architectural drawings (visual works),measured drawings,structural drawings,,,,,,,,,,aat,aat,aat,aat,aat,aat,aat,aat,aat,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
395,CWM,The Charles W. Moore Archives,"architectural/measured
site/landscape 
structural
working:constr.&details
design/studies&sketches",architectural drawings (visual works),measured drawings,site plans,landscape,structural drawings,working drawings,construction drawings,detail drawings (drawings),design drawings,studies,sketches,,,,,,,,aat,aat,aat,local,aat,aat,aat,aat,aat,aat,aat,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
396,CWM,The Charles W. Moore Archives,"architectural
architectural/measured",architectural drawings (visual works),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
397,CWM,The Charles W. Moore Archives,"architectural
architectural/measured",architectural drawings (visual works),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
398,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,CWM,The Charles W. Moore Archives,"architectural
working:constr.&details
architectural/measured",architectural drawings (visual works),working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
402,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,CWM,The Charles W. Moore Archives,"design
architectural
architectural/measured
working:constr.&details",design drawings,architectural drawings (visual works),architectural drawings (visual works),measured drawings,working drawings,construction drawings,detail drawings (drawings),,,,,,,,,,,,aat,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
404,CWM,The Charles W. Moore Archives,"working:constr.&details
architectural/measured",working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
405,CWM,The Charles W. Moore Archives,"architectural/measured
structural
mechanical/plumbing/HVAC",architectural drawings (visual works),measured drawings,structural drawings,mechanical drawings (building systems drawings),plumbing plans,plumbing drawings,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
406,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,CWM,The Charles W. Moore Archives,"design
presentation
competition",design drawings,presentation drawings (proposals),competition,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,
408,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,CWM,The Charles W. Moore Archives,"landscape 
architectural
site/landscape 
working:constr.&details
architectural/measured",landscape,architectural drawings (visual works),site plans,landscape,working drawings,construction drawings,detail drawings (drawings),architectural drawings (visual works),measured drawings,,,,,,,,,,local,aat,aat,local,aat,aat,aat,aat,aat,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
410,CWM,The Charles W. Moore Archives,"presentation
design
includes interiors",presentation drawings (proposals),design drawings,interior views,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
411,CWM,The Charles W. Moore Archives,"Lighting
electrical",Lighting,electrical plans,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,
412,CWM,The Charles W. Moore Archives,"site/landscape 
architectural/measured",site plans,landscape,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,aat,local,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
413,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
415,CWM,The Charles W. Moore Archives,"landscape 
structural
architectural
architectural/measured
site/landscape ",landscape,structural drawings,architectural drawings (visual works),architectural drawings (visual works),measured drawings,site plans,landscape,,,,,,,,,,,,local,aat,aat,aat,aat,aat,local,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
416,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,CWM,The Charles W. Moore Archives,"presentation
site/landscape 
design/studies and sketches",presentation drawings (proposals),site plans,landscape,design drawings,studies,sketches,,,,,,,,,,,,,aat,aat,local,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
418,CWM,The Charles W. Moore Archives,"design/studies&sketches
working:constr.&details
other (see notes)
architectural/measured",design drawings,studies,sketches,working drawings,construction drawings,detail drawings (drawings),other (see notes),architectural drawings (visual works),measured drawings,,,,,,,,,,aat,aat,aat,aat,aat,aat,,aat,aat,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,
419,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,CWM,The Charles W. Moore Archives,site/landscape ,site plans,landscape,,,,,,,,,,,,,,,,,aat,local,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
422,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,CWM,The Charles W. Moore Archives,"site/landscape 
architectural/measured",site plans,landscape,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,aat,local,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
424,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
425,CWM,The Charles W. Moore Archives,"architectural
sketches/studies
design/studies&sketches
architectural/measured
working:constr.&details",architectural drawings (visual works),sketches,studies,design drawings,studies,sketches,architectural drawings (visual works),measured drawings,working drawings,construction drawings,detail drawings (drawings),,,,,,,,aat,aat,aat,aat,aat,aat,aat,aat,aat,aat,aat,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
426,CWM,The Charles W. Moore Archives,"Design
design/studies&sketches",Design,design drawings,studies,sketches,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,
427,CWM,The Charles W. Moore Archives,"architectural/measured
presentation
design/studies and sketches",architectural drawings (visual works),measured drawings,presentation drawings (proposals),design drawings,studies,sketches,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
428,CWM,The Charles W. Moore Archives,"architectural
architectural/measured",architectural drawings (visual works),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
429,CWM,The Charles W. Moore Archives,"presentation
design/studies&sketches",presentation drawings (proposals),design drawings,studies,sketches,,,,,,,,,,,,,,,aat,aat,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
430,CWM,The Charles W. Moore Archives,"architectural
architectural/measured",architectural drawings (visual works),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
431,CWM,The Charles W. Moore Archives,"design
sketches/studies
architectural
architectural/measured
design/studies&sketches",design drawings,sketches,studies,architectural drawings (visual works),architectural drawings (visual works),measured drawings,design drawings,studies,sketches,,,,,,,,,,aat,aat,aat,aat,aat,aat,aat,aat,aat,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
432,CWM,The Charles W. Moore Archives,"architectural
architectural/measured",architectural drawings (visual works),architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2572,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2573,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2574,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2575,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2576,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2577,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2578,CWM,The Charles W. Moore Archives,"architectural/measured
presentation
design/studies and sketches
preliminary",architectural drawings (visual works),measured drawings,presentation drawings (proposals),design drawings,studies,sketches,preliminary drawings (drawings),,,,,,,,,,,,aat,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
2579,CWM,The Charles W. Moore Archives,"architectural/measured
mechanical/plumbing/HVAC
electrical
site/landscape 
design/studies and sketches
preliminary",architectural drawings (visual works),measured drawings,mechanical drawings (building systems drawings),plumbing plans,plumbing drawings,electrical plans,site plans,landscape,design drawings,studies,sketches,preliminary drawings (drawings),,,,,,,aat,aat,aat,aat,aat,aat,aat,local,aat,aat,aat,aat,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2580,CWM,The Charles W. Moore Archives,other (see notes),other (see notes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2581,CWM,The Charles W. Moore Archives,other (see notes),other (see notes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2582,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2583,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2584,CWM,The Charles W. Moore Archives,preliminary,preliminary drawings (drawings),,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2585,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2586,CWM,The Charles W. Moore Archives,other (see notes),other (see notes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2596,CWM,The Charles W. Moore Archives,"design/studies and sketches
architectural/measured
site/landscape 
preliminary",design drawings,studies,sketches,architectural drawings (visual works),measured drawings,site plans,landscape,preliminary drawings (drawings),,,,,,,,,,,aat,aat,aat,aat,aat,aat,local,aat,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
2597,CWM,The Charles W. Moore Archives,"architectural/measured
design/studies and sketches
site/landscape ",architectural drawings (visual works),measured drawings,design drawings,studies,sketches,site plans,landscape,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,local,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
2598,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2649,CWM,The Charles W. Moore Archives,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2650,CWM,The Charles W. Moore Archives,"architectural/measured
design/studies and sketches
site/landscape 
preliminary",architectural drawings (visual works),measured drawings,design drawings,studies,sketches,site plans,landscape,preliminary drawings (drawings),,,,,,,,,,,aat,aat,aat,aat,aat,aat,local,aat,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
2651,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652,CWM,The Charles W. Moore Archives,"architectural/measured
design/studies and sketches",architectural drawings (visual works),measured drawings,design drawings,studies,sketches,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
2653,CWM,The Charles W. Moore Archives,other (see notes),other (see notes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2862,CWM,The Charles W. Moore Archives,measured drawings,measured drawings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2863,CWM,The Charles W. Moore Archives,undetermined,undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2864,CWM,The Charles W. Moore Archives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,CWM,The Charles W. Moore Archives,"design
architectural
architectural/measured
working:constr.&details",design drawings,architectural drawings (visual works),architectural drawings (visual works),measured drawings,working drawings,construction drawings,detail drawings (drawings),,,,,,,,,,,,aat,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,
2866,CWM,The Charles W. Moore Archives,"architectural/measured
site/landscape 
structural
working:constr.&details
design/studies&sketches",architectural drawings (visual works),measured drawings,site plans,landscape,structural drawings,working drawings,construction drawings,detail drawings (drawings),design drawings,studies,sketches,,,,,,,,aat,aat,aat,local,aat,aat,aat,aat,aat,aat,aat,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
