unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:
9259,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. Auditorium and classroom addition and remodeling.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Christ Episcopal Church,,,,,,AAr198-AAr200,1954-1955,1954-1955,"trace paper
prints (ex. bluelines)",undetermined,"architectural/measured
structural
mechanical/plumbing/HVAC",bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9260,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. Carriage house property site plan.,,West Russell Place,San Antonio,Bexar,Texas,United States,Texas--San Antonio,J. Fred Buenz | architect,,Christ Episcopal Church,,Date= 2/15/1971,,,,AAr198-AAr200,1971,1971,trace paper,undetermined,site/landscape ,bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9261,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. Education Building.,,Belknap,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Christ Episcopal Church,,Drafted by Birkholz.,,,,AAr198-AAr200,1948,1948,"trace paper
prints (ex. bluelines)",undetermined,architectural/measured,bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9262,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. New addition.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Christ Episcopal Church,,,,,,AAr198-AAr200,undated,undated,trace paper,undetermined,architectural/measured,bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9263,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. Parking lot.,,"Belknap Pl., W. French Pl. and W. Russel Place",San Antonio,Bexar,Texas,United States,Texas--San Antonio,J. Fred Buenz | architect,,Christ Episcopal Church,,,,,,AAr198-AAr200,undated,undated,trace paper,undetermined,site/landscape ,bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9264,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. Storage building.,,301 W. Russell Place,San Antonio,Bexar,Texas,United States,Texas--San Antonio,J. Fred Buenz | architect,,Christ Episcopal Church,,Date= 7-29-1953.,,,,AAr198-AAr200,1953,1953,trace paper,undetermined,architectural/measured,bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9265,AA,"Ayres & Ayres, Architects records",Christ Episcopal Church. Unidentified projects.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Christ Episcopal Church,,Project name derived from receipt inventory.  Drawings were received rolled with other Christ Episcopal Church projects by Ayres and Ayres.,,,,AAr198-AAr200,undated,undated,trace paper,undetermined,architectural/measured,bjd,,Tue Jun 26 00:00:00 CDT 2001,,"D humid./flatten
E fasteners/rehouse",,,,n,y,2000034,
9266,AA,"Ayres & Ayres, Architects records",Chuck Ennis residence. Addition.,,103 Wyndale,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Ennis, Chuck",Contributor/Architect inferred by cataloger,,,,AAf077,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9267,AA,"Ayres & Ayres, Architects records","City Hall (Laredo, Tex.).",,,Laredo,Webb,Texas,United States,Texas--Laredo,Ayres and Ayres | architects,,"Laredo, City of",Contributor/Architect inferred by cataloger,,,,AAf222,,1929,1929,,,,,,,,,,,,,,,
9268,AA,"Ayres & Ayres, Architects records",City of San Antonio. Sections 3 and 11 plat.,,,San Antonio,,Texas,United States,Texas--San Antonio,unidentified | contributor,,,,,,,,AAr177,undated,undated,,,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9269,AA,"Ayres & Ayres, Architects records",Civic Center (Oklahoma City). Underground parking garage.,,,Oklahoma City,Oklahoma,Oklahoma,United States,Oklahoma--Oklahoma City,Ayres and Ayres | architects,,Oklahoma City,Contributor/Architect inferred by cataloger,,,,AAf391,AAr116,undated,undated,,,,,,,,,,,,,,,
9270,AA,"Ayres & Ayres, Architects records","Civic center (San Antonio, Tex.). Proposed.",,San Antonio Road at East Edith St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"San Antonio, City of",Contributor/Architect inferred by cataloger,Date is questionable 195-.,,,AAf437,,1950,1950,,,,,,,,,,,,,,,
9271,AA,"Ayres & Ayres, Architects records",Clara Seeling Lowrey et al. Property. Plat.,,,San Antonio,,Texas,United States,Texas--San Antonio,James Adams | surveyor,,,,,,,,AAr192,undated,undated,prints (ex. bluelines),,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9272,AA,"Ayres & Ayres, Architects records",Clark residence. Addition.,,,Corpus Christi,Nueces,Texas,United States,Texas--Corpus Christi,Ayres and Ayres | architects,,"Clark, Dan (Mr. and Mrs.)",,"See palns for original residence (folder 51) June 29, 1948, July 16, 1948.",,,AAf051.1,,1948,1948,paper,,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9273,AA,"Ayres & Ayres, Architects records",Clifton George Jr. residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"George, Clifton, Jr.",Contributor/Architect inferred by cataloger,,,,AAf091,,1928,1928,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9274,AA,"Ayres & Ayres, Architects records",Coker Elementary School.,,Heimer Rd,,Bexar,Texas,United States,,Ayres and Ayres | architects,,Coker Elementary School,Contributor/Architect inferred by cataloger,,,,AAf342,AAr077,1953,1953,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9275,AA,"Ayres & Ayres, Architects records",Carter residence.,,Westover Hills,Fort Worth,Tarrant,Texas,United States,Texas--Fort Worth,Ayres and Ayres | architects,,"Carter, Coleman",Contributor/Architect inferred by cataloger,,,,AAf100,,1947-1949,1947-1949,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9276,AA,"Ayres & Ayres, Architects records",Coleman residence.,,,Crystal City,,Texas,,,Ayres and Ayres | architects,,,,Date: 12-49-60.,,,AAf097,,1960,1960,paper,,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9277,AA,"Ayres & Ayres, Architects records","Commercial National Bank (Beeville, Tex.).",,Washington St at Corpus Christi St,Beeville,Bee,Texas,United States,Texas--Beeville,Ayres and Ayres | architects,,"Commercial National Bank (Beeville, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf176,AAr013,1964,1964,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9278,AA,"Ayres & Ayres, Architects records","Commercial National Bank (Beeville, Tex.).",,Washington St at Corpus Christi St,Beeville,Bee,Texas,United States,Texas--Beeville,Ayres and Ayres | architects,,"Commercial National Bank (Beeville, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf176.1,AAr013,1975-1977,1975-1977,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9279,AA,"Ayres & Ayres, Architects records",Confederate Women's Home Hospital.,,,Austin,Travis,Texas,United States,Texas--Austin,Ayres and Ayres | architects,,Confederate Women's Home,Contributor/Architect inferred by cataloger,,,,AAf251,,1915,1915,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9280,AA,"Ayres & Ayres, Architects records","Corpus Christi, Tx. Official Zoning Map.",,,Corpus Christi,Nueces,Texas,United States,Texas--Corpus Christi,A. C. Walker; Philip Castaneda,,,,,,,,AAr181,undated,undated,,,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9281,AA,"Ayres & Ayres, Architects records",Crucifix Monument.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Crucifix Monument,Contributor/Architect inferred by cataloger,,,,AAf149,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9282,AA,"Ayres & Ayres, Architects records",Cuero Church.,,,Cuero,DeWitt,Texas,United States,Texas--Cuero,Ayres and Ayres | architects,,Cuero Church,Contributor/Architect inferred by cataloger,,,,AAf248,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9283,AA,"Ayres & Ayres, Architects records",D.J. Atkinson residence (Marion Koogler McNay Art Institute).,,"6000 North New Braunfels, Terrell Hills",San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Atkinson, Dr. and Mrs. D.J.",Contributor/Architect inferred by cataloger,"4 drawings at CDL and 4 at Battle COPAR: Bexar Co.: deeds; Institute of Tx Cultures: aerial photos; DRT: clippings; all 8 dwgs sent to Kilgarlin Center PCS Paper Lab 2 class 9/2006: Fletcher Durant, Brenna Campbell, Elizabeth Bittner, Lauren Telepak, Melissa Straw, Tonia Grafakos, Amy Baker, Anna Friedman ;  2 floor plans and 2 elevations worked on and returned to folder 258",8,,AAf258 dr.57e,,1927,1927,trace paper,drawings,"architectural/measured
mechanical/plumbing/HVAC",tv,,Wed Jun 02 00:00:00 CDT 2004,2023-07-27 00:00:00,"B prof. conservator extensive tape removal needed and tears to be mended
B prof. conservator",,,,,,,
9284,AA,"Ayres & Ayres, Architects records",Dallas Aquarium.,,,,,Texas,,,Fooshee and Cheek | architect; Flint and Broad | architects; H. B. Thomson | architect,,City of Dallas Park Improvement.,,Date: 11-8-35.,,,AAf439,,1935,1935,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9285,AA,"Ayres & Ayres, Architects records",Danvers subdivision. Topographical Survey.,,,San Antonio,,Texas,United States,Texas--San Antonio,unidentified | contributor,,,,,,,,AAr193,undated,undated,,,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9286,AA,"Ayres & Ayres, Architects records",Daughters of the Republic of Texas Library Wing.,,Alamo Plaza,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Daughters of the Republic of Texas,Contributor/Architect inferred by cataloger,,,,AAf197,,1949-1950,1949-1950,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9287,AA,"Ayres & Ayres, Architects records",Dave Straus residence.,,northwest corner of Linwood Area and Belknap Place,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Straus, Mr. Dave",Contributor/Architect inferred by cataloger,,,,AAf029,,1922,1922,,,,,,,,,,,,,,,
9288,AA,"Ayres & Ayres, Architects records",David Straus residence (one story).,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Straus, Mr. and Mrs. David",Contributor/Architect inferred by cataloger,,,,AAf049,,1958,1958,,,,,,,,,,,,,,,
9289,AA,"Ayres & Ayres, Architects records",David Woodward residence.,,Dwyer Ave,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Woodward, David",Contributor/Architect inferred by cataloger,Project name and location provided by cataloger.,,,AAf147,,undated,undated,,,,,,,,,,,,,,,
9290,AA,"Ayres & Ayres, Architects records",Davis residence.,,,,,Texas,,,unidentified | contributor,,"Davis, Eugene.",,See L. Johnson residence.,,,AAf148,,1935,1935,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9291,AA,"Ayres & Ayres, Architects records",Denver Hotel. Additions and alterations.,,William St,Victoria,Victoria,Texas,United States,Texas--Victoria,Ayres and Ayres | architects,,Denver Hotel,Contributor/Architect inferred by cataloger,,,,AAf232,,1936,1936,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9292,AA,"Ayres & Ayres, Architects records",Dewied Casing Company office and plant building.,,4242 Milling Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Dewied Casing Co.,Contributor/Architect inferred by cataloger,,,,AAf369,AAr097,1973,1973,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9293,AA,"Ayres & Ayres, Architects records",Dewied Casing Company. Edificio de oficinas y servicios.,,,Piedras Negras,,Coahuila,Mexico,Mexico--Piedras Negras,Ayres and Ayres | architects,,Dewied Casing Company,Contributor/Architect inferred by cataloger,,,,AAf368,AAr096,1969,1969,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9294,AA,"Ayres & Ayres, Architects records","Doctor's Clinic (Laredo, Tex.).",,,Laredo,Webb,Texas,United States,Texas--Laredo,Ayres and Ayres | architects,,"Doctor's Clinic (Laredo, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf178,,1940,1940,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9295,AA,"Ayres & Ayres, Architects records","Doctor's Clinic (Laredo, Tex.).",,,Laredo,Webb,Texas,United States,Texas--Laredo,Ayres and Ayres | architects,,"Doctor's Clinic (Laredo, Tex.)",Contributor/Architect inferred by cataloger,,,,AAf178.1,,1948,1948,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9296,AA,"Ayres & Ayres, Architects records",Domingo Useda medical office building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Useda, Domingo, Dr.",Contributor/Architect inferred by cataloger,,,,AAf405,,1973,1973,,,,,,,,,,,,,,,
9297,AA,"Ayres & Ayres, Architects records",Don P. Dixon project. Additions and alterations.,,206 Morningside Dr,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Dixon, Don P.",Contributor/Architect inferred by cataloger,,,,AAf135,,1972,1972,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9298,AA,"Ayres & Ayres, Architects records",Dr. Robbin residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Robbin, Dr.",Contributor/Architect inferred by cataloger,,,,AAf079,,undated,undated,,,,,,,,,,,,,,,
9299,AA,"Ayres & Ayres, Architects records",E. Ugarte store building.,,[Convent St at Lincoln St],Laredo,Webb,Texas,United States,Texas--Laredo,Ayres and Ayres | architects,,"Ugarte, E.",Contributor/Architect inferred by cataloger,,,,AAf168,,1921,1921,,,,,,,,,,,,,,,
9300,AA,"Ayres & Ayres, Architects records",E.A. Baugh residence.,,Donaldson St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Baugh, E. A.",Contributor/Architect inferred by cataloger,,,,AAf055,,1938,1938,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9301,AA,"Ayres & Ayres, Architects records",E.B. Chandler building.,,Losoya and Crocket,San Antonio,Bexar,Texas,United States,Texas--San Antonio,C. A. Coughlin,,"Chandler, E. B.",,Building includes a flag with YMCA on it.,1,,AAf016.3 dr 57e,,undated,undated,"paper
watercolors/pastels",drawings,presentation,bjd,,Tue Jan 02 00:00:00 CST 2001,2023-07-27 00:00:00,"C minor tears/cleaning
B prof. conservator",,,n,,y,,
9302,AA,"Ayres & Ayres, Architects records",E.I. Bailey residence.,,,Medina,Bandera,Texas,United States,Texas--Medina,Ayres and Ayres | architects,,"Bailey, E. I.",Contributor/Architect inferred by cataloger,,,,AAf068,,1948,1948,paper,,"architectural/measured
includes interiors
design/studies and sketches",tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9303,AA,"Ayres & Ayres, Architects records",E.J. Roe residence. Additions.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Roe, E. J.",Contributor/Architect inferred by cataloger,,,,AAf019,,1953,1953,,,,,,,,,,,,,,,
9304,AA,"Ayres & Ayres, Architects records",Eddison Highlands and Jefferson high schools. Girls gymnasiums additions.,,,San Antonio,,Texas,,,Ayres and Ayres | architects,Phelps and Simmons and Associates,,,Date: 8-2-71.,,,AAf336.4,AAr073,1971,1971,prints (ex. bluelines),,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9305,AA,"Ayres & Ayres, Architects records",Edgar Tobin recreation building and bath house (one story).,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Tobin, Mr. and Mrs. Edgar",Contributor/Architect inferred by cataloger,,,,AAf092,,1952,1952,,,,,,,,,,,,,,,
9306,AA,"Ayres & Ayres, Architects records",Elizabeth Hails frame residence.,,Terrell Hills,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Hails, Mrs. Elizabeth",Contributor/Architect inferred by cataloger,,,,AAf039,,1940,1940,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9307,AA,"Ayres & Ayres, Architects records",Equitable Life Insurance Company building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Equitable Life Insurance Company,Contributor/Architect inferred by cataloger,,,,AAf171,,1912,1912,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9308,AA,"Ayres & Ayres, Architects records",Ernest Rubsamen residence.,,201 Abiso,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Rubsamen, Ernest",Contributor/Architect inferred by cataloger,,,,AAf130,,1971,1971,,,,,,,,,,,,,,,
9309,AA,"Ayres & Ayres, Architects records",Express Publishing Company building. Alterations.,,Avenue E,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Express Publishing Co.,Contributor/Architect inferred by cataloger,,,,AAf229,,1913,1913,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9310,AA,"Ayres & Ayres, Architects records",Express Publishing Company office and maintenance shop.,,Avenue E at 4th St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Express Publishing Company,Contributor/Architect inferred by cataloger,,,,AAf229.1,,1948-1949,1948-1949,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9311,AA,"Ayres & Ayres, Architects records",F.L. Thompson residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Thompson, F. L., Dr.",Contributor/Architect inferred by cataloger,Location provided by cataloger.,,,AAf006,,1920,1920,,,,,,,,,,,,,,,
9312,AA,"Ayres & Ayres, Architects records",F.T. Maessen residence.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Maessen, F. T.",Contributor/Architect inferred by cataloger,,,,AAf457,,undated,undated,,,,,,,,,,,,,,,
9313,AA,"Ayres & Ayres, Architects records",Fannie L. Halff building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Halff, Fannie L.",Contributor/Architect inferred by cataloger,,,,AAf183,,undated,undated,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9314,AA,"Ayres & Ayres, Architects records",Farmington School. Garden for the senior house.,,,,,,United States,,Ayres and Ayres | architects,,Farmington School,Contributor/Architect inferred by cataloger,,,,AAf343,AAr078,1971,1971,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9315,AA,"Ayres & Ayres, Architects records",Fenstermaker residence. Remodeling.,,1502 McCullough Ave,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Fenstermaker,Contributor/Architect inferred by cataloger,,,,AAf272,,1974,1974,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9316,AA,"Ayres & Ayres, Architects records",First National Bank of San Antonio.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,First National Bank of San Antonio,Contributor/Architect inferred by cataloger,,,,AAf329.1,AAr063-AAr064,1970-1971,1970-1971,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9317,AA,"Ayres & Ayres, Architects records",First National Bank of San Antonio.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,First National Bank of San Antonio,Contributor/Architect inferred by cataloger,,,,AAf329,AAr063-AAr064,1968-1969,1968-1969,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
